,Year,School,W-L%,SRS,SOS,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
4103,2020,South Alabama,.500,-3.98,-4.18,2216,2039,71.1,95.9,.344,.392,.484,50.9,50.1,10.1,11.5,.462,18.1,33.1,.203
4104,2020,South Carolina,.970,41.17,15.26,2707,1852,75.4,108.7,.320,.219,.539,59.3,51.8,12.1,17.5,.509,14.8,43.0,.224
4105,2020,South Carolina State,.100,-30.45,-11.79,1582,2142,72.9,71.7,.381,.299,.407,39.9,46.0,9.5,5.3,.360,20.7,22.4,.240
4106,2020,South Carolina Upstate,.333,-22.30,-9.98,1690,1875,70.6,79.1,.255,.293,.422,51.9,58.1,8.9,10.0,.384,21.1,32.4,.179
4107,2020,South Dakota,.938,24.56,0.34,2606,1745,70.3,115.0,.292,.336,.574,56.2,55.5,13.5,12.4,.545,13.9,34.4,.219
4108,2020,South Dakota State,.697,12.54,1.97,2339,1924,68.3,103.8,.309,.325,.533,55.1,65.3,11.0,12.1,.503,17.1,35.0,.217
4109,2020,South Florida,.594,14.28,8.03,2045,1845,69.4,92.1,.271,.373,.482,57.2,57.9,9.1,9.3,.449,19.6,40.6,.190
4110,2020,Southeast Missouri State,.781,3.67,-5.80,2384,1924,71.4,104.0,.284,.256,.507,57.9,54.9,13.0,10.5,.475,16.1,40.8,.200
4111,2020,Southeastern Louisiana,.414,-9.20,-8.82,1799,1613,66.4,93.5,.257,.334,.487,51.0,52.1,11.8,9.1,.453,19.1,28.1,.188
4112,2020,Southern,.533,-6.83,-7.15,1855,1668,67.9,91.1,.347,.266,.469,50.9,47.8,14.7,5.8,.436,19.7,35.8,.222
4113,2020,Southern California,.548,13.85,13.21,2010,1990,70.6,89.7,.267,.293,.494,47.9,52.4,9.5,8.7,.452,17.2,23.1,.210
4114,2020,Southern Illinois,.552,8.00,2.34,2000,1836,71.7,95.8,.328,.322,.505,50.8,62.0,13.2,8.7,.482,16.7,30.5,.204
4115,2020,SIU Edwardsville,.103,-16.64,-3.46,1665,1969,72.6,78.4,.289,.270,.422,50.1,54.6,13.1,7.2,.393,21.8,35.1,.173
4118,2020,Southern Methodist,.448,0.59,1.97,1716,1696,72.3,81.8,.257,.190,.426,54.1,59.2,12.7,9.9,.396,20.3,37.2,.164
4119,2020,Southern Mississippi,.500,-4.88,-1.02,1915,1875,69.5,91.5,.290,.215,.486,53.7,55.2,13.6,9.9,.452,20.8,36.4,.201
4120,2020,Southern Utah,.581,-3.23,-3.94,2186,2164,73.4,94.5,.327,.310,.492,48.9,51.5,12.6,6.0,.454,16.7,31.1,.228
4121,2020,St. Bonaventure,.233,-8.61,-0.41,1744,1990,67.7,85.2,.198,.337,.473,45.7,46.4,8.4,5.0,.442,17.1,20.0,.151
4122,2020,St. Francis (NY),.276,-18.92,-8.28,1853,2067,74.4,85.9,.319,.288,.479,44.4,55.9,9.6,2.5,.432,19.2,21.0,.241
4123,2020,St. John's (NY),.613,13.07,7.10,2240,2055,70.6,100.4,.294,.340,.530,46.6,53.4,10.7,7.8,.491,14.8,25.7,.228
4124,2020,Stanford,.818,29.18,16.03,2420,1986,70.3,103.2,.217,.383,.533,54.5,52.7,10.9,12.2,.513,15.9,33.9,.149
4125,2020,Stephen F. Austin,.793,3.74,-9.07,2012,1362,66.3,104.7,.314,.366,.520,57.4,63.9,16.0,10.5,.496,18.5,36.9,.202
4126,2020,Stetson,.400,-6.14,-0.07,1829,1720,66.8,91.3,.283,.277,.479,54.1,49.5,10.2,12.5,.453,21.5,32.9,.181
4127,2020,Stony Brook,.903,-0.78,-10.61,2005,1644,65.6,96.7,.259,.285,.474,57.8,54.4,11.9,10.7,.442,16.1,40.6,.180
4128,2020,Syracuse,.516,14.45,12.65,2112,2056,74.0,90.6,.262,.415,.470,50.9,52.9,10.0,15.1,.438,16.9,32.9,.182
4129,2020,TCU,.759,18.35,11.77,2070,1879,76.4,93.5,.340,.315,.488,49.6,57.1,12.4,9.2,.452,16.3,30.7,.228
4130,2020,Temple,.516,5.47,7.28,2123,2179,72.1,94.6,.262,.357,.490,53.5,56.2,6.1,7.6,.456,17.0,34.0,.190
4131,2020,Tennessee,.677,18.25,8.32,2176,1868,74.3,94.5,.267,.239,.501,59.1,59.7,7.3,16.3,.478,19.4,39.5,.174
4132,2020,Tennessee State,.143,-23.32,-3.01,1669,2023,74.1,80.5,.323,.271,.440,44.2,46.7,12.8,6.4,.388,21.2,26.7,.239
4133,2020,Tennessee Tech,.567,-3.31,-5.74,2093,1843,68.3,100.9,.332,.404,.517,51.8,63.0,8.7,10.2,.481,16.8,32.9,.234
4134,2020,Tennessee-Martin,.688,6.20,-1.02,2267,2036,73.1,95.9,.348,.288,.524,51.4,60.5,12.9,13.6,.485,18.6,28.3,.251
4135,2020,Texas,.633,17.82,12.58,2084,1927,76.3,91.1,.283,.260,.474,55.8,51.2,11.1,9.5,.440,17.8,36.5,.195
4136,2020,Texas A&M,.733,23.59,12.22,2092,1751,70.5,99.0,.284,.178,.503,55.4,56.8,10.5,7.9,.472,15.9,35.6,.199
4137,2020,Texas A&M-Corpus Christi,.767,-4.45,-8.56,1841,1453,63.8,95.4,.377,.185,.501,58.4,51.9,14.9,15.2,.459,21.9,37.2,.262
4140,2020,Texas Southern,.667,-0.33,-6.43,2162,1979,79.2,90.6,.330,.324,.495,47.6,52.3,16.2,4.7,.470,19.8,30.8,.205
4141,2020,Texas State,.433,-10.11,-5.54,1854,1828,67.5,90.0,.271,.293,.460,48.4,60.7,12.0,4.2,.427,16.9,29.2,.184
4142,2020,Texas Tech,.621,14.72,5.42,2281,1946,77.8,100.6,.260,.373,.530,52.6,62.3,10.5,11.9,.498,17.7,31.0,.194
4143,2020,Texas-Rio Grande Valley,.433,-9.30,-6.91,2021,1772,68.1,97.7,.282,.370,.482,52.7,57.9,12.7,7.1,.451,17.4,32.7,.192
4144,2020,Toledo,.452,-0.02,1.08,2071,2105,70.8,93.5,.303,.377,.503,51.0,58.2,8.8,4.8,.470,18.3,29.4,.212
4145,2020,Towson,.483,-1.77,-0.77,1960,1808,72.5,93.2,.291,.261,.464,50.7,46.4,12.2,13.4,.431,16.4,33.6,.194
4146,2020,Troy,.862,5.27,-4.62,2326,1886,79.4,101.0,.350,.268,.459,60.9,46.7,9.9,8.3,.418,15.1,46.1,.234
4147,2020,Tulane,.452,3.28,5.12,1828,1885,71.0,82.3,.312,.370,.455,49.3,62.9,10.2,10.3,.427,20.7,31.0,.189
4148,2020,Tulsa,.300,-5.03,4.24,1704,1982,72.6,77.6,.267,.291,.441,44.2,62.2,12.6,7.7,.409,20.0,22.2,.176
4149,2020,UAB,.645,6.56,-0.54,2277,1824,67.0,108.7,.330,.406,.564,52.7,61.7,7.1,9.1,.530,16.9,26.6,.246
4150,2020,UC Davis,.586,0.85,-1.76,1944,1775,67.6,98.3,.257,.427,.522,51.8,62.5,9.3,8.3,.498,16.8,26.6,.177
4151,2020,UC Irvine,.419,-5.76,-1.49,2066,2101,72.4,92.0,.242,.355,.470,46.9,58.5,10.5,8.8,.446,15.8,28.7,.156
4152,2020,UC Riverside,.267,-11.50,-0.90,1752,2070,71.1,81.5,.235,.259,.446,52.9,56.8,7.5,9.0,.413,21.4,34.8,.166
4153,2020,UC Santa Barbara,.483,-3.20,-3.70,1772,1686,66.8,90.4,.258,.371,.477,54.9,65.5,8.9,5.6,.443,18.3,31.5,.185
4154,2020,UCLA,.839,23.84,13.07,2252,1918,71.8,99.2,.268,.307,.472,53.3,60.2,13.0,8.2,.434,13.0,37.9,.197
4155,2020,UNC Asheville,.533,-12.32,-12.72,1815,1647,64.9,93.2,.333,.244,.460,57.4,39.6,8.2,4.3,.424,17.8,38.8,.217
4156,2020,UNC Greensboro,.719,-3.12,-8.50,2049,1623,64.6,98.7,.287,.274,.515,54.2,50.4,10.8,7.2,.474,19.0,32.2,.221
4157,2020,UNC Wilmington,.333,-6.80,-2.52,1793,1763,66.1,89.0,.342,.301,.479,49.7,48.8,12.2,7.0,.442,20.3,30.0,.229
4158,2020,UT Arlington,.656,5.06,-2.41,2140,1901,72.1,92.8,.277,.295,.507,52.5,67.2,12.6,9.3,.483,18.6,29.4,.181
4159,2020,Utah,.452,10.76,13.92,2110,2208,72.4,93.2,.270,.394,.520,48.8,58.4,9.4,7.1,.489,19.0,26.2,.195
4162,2020,Utah State,.258,-8.26,2.00,1755,2051,68.6,82.2,.275,.303,.452,48.7,55.0,10.9,8.4,.413,20.0,28.6,.197
4163,2020,Utah Valley,.429,-9.12,-7.20,1772,1646,66.8,94.0,.316,.297,.477,52.2,67.3,9.9,7.4,.430,16.9,30.0,.237
4164,2020,UTEP,.533,3.07,-2.59,2125,1959,75.9,93.0,.344,.283,.498,51.3,58.6,11.2,4.5,.464,19.5,33.6,.231
4165,2020,UTSA,.207,-20.34,0.55,1703,2014,70.5,83.0,.287,.235,.427,47.4,42.8,10.7,9.3,.397,19.5,30.4,.177
4166,2020,Valparaiso,.586,2.78,1.26,1984,1940,73.5,92.7,.350,.466,.543,43.4,59.2,14.0,9.4,.495,19.5,19.7,.277
4167,2020,Vanderbilt,.467,10.26,10.93,2004,2024,77.0,86.4,.259,.140,.474,51.9,49.6,12.0,7.4,.447,20.7,32.6,.170
4168,2020,Vermont,.400,-15.15,-10.05,1809,1871,65.4,91.1,.208,.364,.487,47.0,55.5,7.6,9.5,.459,16.7,24.0,.154
4169,2020,Villanova,.581,8.00,6.97,1886,1854,66.8,89.6,.211,.463,.484,47.9,70.0,7.5,10.0,.459,16.9,24.1,.147
4170,2020,Virginia,.433,14.23,15.90,1842,1892,72.2,84.7,.319,.247,.478,50.2,55.4,10.2,7.8,.434,20.5,27.3,.233
4171,2020,Virginia Commonwealth,.625,4.12,1.68,1892,1814,68.3,86.5,.384,.226,.481,48.8,52.7,11.6,13.9,.431,19.3,26.1,.274
4172,2020,Virginia Tech,.700,18.58,9.68,2129,1862,72.5,97.1,.262,.360,.522,54.9,54.5,7.7,10.5,.493,17.9,32.6,.189
4173,2020,Wagner,.333,-17.18,-8.73,1775,1939,71.0,82.6,.236,.360,.458,46.7,64.6,11.1,5.7,.423,22.1,28.6,.173
4174,2020,Wake Forest,.500,11.15,9.84,2100,2058,70.3,93.0,.294,.242,.491,54.0,51.1,8.7,5.8,.451,18.4,36.1,.217
4175,2020,Washington,.433,13.88,11.36,1990,1883,72.0,90.6,.227,.355,.480,51.2,60.3,13.6,8.9,.448,18.6,31.6,.166
4176,2020,Washington State,.355,13.07,16.27,2024,2123,70.9,92.0,.189,.280,.507,48.0,55.0,8.8,8.5,.483,18.3,26.3,.140
4177,2020,Weber State,.133,-18.56,-0.90,1745,2275,74.5,77.8,.350,.271,.466,48.9,48.7,8.5,4.8,.421,25.2,26.7,.245
4178,2020,West Virginia,.586,13.90,11.21,1855,1777,73.4,87.2,.279,.309,.462,52.4,52.4,9.4,11.5,.430,17.6,31.6,.186
4179,2020,Western Carolina,.167,-20.97,-7.25,1654,1904,64.5,85.5,.135,.416,.477,47.8,63.3,8.6,5.7,.462,21.4,25.4,.091
4180,2020,Western Illinois,.500,-5.78,-0.08,2206,2097,75.9,95.7,.376,.439,.487,45.7,52.8,12.1,7.0,.453,15.8,24.5,.242
4181,2020,Western Kentucky,.759,8.78,1.22,2148,1929,71.7,101.6,.333,.312,.512,53.3,42.9,14.0,6.0,.481,16.0,38.7,.223
4184,2020,Western Michigan,.581,1.10,-1.07,2165,2020,72.9,95.5,.274,.389,.492,51.7,52.1,11.4,6.7,.460,16.0,29.1,.192
4185,2020,Wichita State,.516,0.40,3.17,1957,2043,74.1,84.8,.347,.283,.474,49.3,47.0,12.8,8.5,.432,21.1,31.4,.240
4186,2020,William & Mary,.724,3.17,-4.62,2030,1804,71.2,97.9,.318,.328,.550,49.1,65.8,11.8,8.9,.504,19.4,27.5,.259
4187,2020,Winthrop,.367,-17.64,-10.77,1712,1918,72.2,79.1,.291,.226,.445,51.4,49.4,9.7,6.4,.414,21.9,28.3,.187
4188,2020,Wisconsin,.387,8.93,11.28,2002,2075,71.4,90.1,.285,.251,.478,50.2,56.9,8.1,8.7,.447,17.2,29.9,.193
4189,2020,Wofford,.500,-5.89,-7.37,2041,1730,65.8,103.4,.224,.328,.486,52.7,51.1,11.7,7.3,.455,13.6,34.8,.165
4190,2020,Wright State,.613,0.52,-4.78,2111,1888,69.8,97.6,.257,.268,.470,58.0,48.3,9.9,11.5,.442,15.4,41.6,.170
4191,2020,Wyoming,.586,2.51,-0.67,1869,1710,65.4,97.8,.212,.358,.520,53.1,52.9,8.7,6.5,.489,16.6,25.5,.166
4192,2020,Xavier,.100,-1.40,8.67,1802,2104,72.3,82.4,.284,.311,.444,48.4,57.3,10.2,8.2,.411,19.1,29.5,.185
4193,2020,Yale,.704,7.38,0.60,1859,1676,73.4,93.3,.312,.280,.509,49.5,52.7,10.7,9.0,.480,17.3,25.2,.209
4194,2020,Youngstown State,.433,-11.27,-5.27,1947,1940,68.2,94.0,.263,.405,.500,49.2,51.4,8.6,6.2,.457,18.1,25.3,.210
4195,2021,Abilene Christian,.519,-10.53,-6.44,1843,1472,63.5,107.0,.329,.486,.552,57.9,57.9,12.4,7.7,.513,22.2,36.4,.249
4196,2021,Air Force,.308,-3.91,2.18,1563,1580,69.4,86.6,.196,.307,.447,50.7,51.8,14.2,9.1,.416,17.9,31.1,.145
4197,2021,Akron,.333,-4.95,2.80,1417,1477,74.3,90.3,.220,.346,.503,44.3,54.7,9.8,7.6,.474,18.7,18.3,.164
4198,2021,Alabama NCAA,.630,16.96,13.55,2014,1922,72.3,102.8,.322,.387,.544,50.7,58.6,7.3,5.2,.506,16.1,28.9,.243
4199,2021,Alabama A&M,.588,-8.31,-14.14,1122,1023,70.3,93.2,.312,.259,.491,53.8,49.4,8.7,8.2,.464,18.7,34.8,.199
4200,2021,Alabama State,.800,-5.97,-15.77,1468,1272,75.8,96.9,.433,.280,.534,53.1,58.1,10.0,8.9,.494,20.0,32.6,.298
4201,2021,Albany (NY),.389,-16.51,-9.29,897,1027,64.2,77.6,.245,.304,.448,50.3,58.6,9.9,8.3,.419,23.1,28.5,.162
4202,2021,Alcorn State,.350,-21.06,-11.76,1170,1356,72.7,79.9,.254,.289,.437,41.8,49.0,15.7,4.2,.412,19.3,26.1,.155
4203,2021,American,.636,-8.21,-10.30,705,682,70.0,91.6,.353,.282,.532,50.7,61.3,10.5,11.2,.497,20.9,22.9,.249
4204,2021,Appalachian State,.556,-9.94,-7.35,1747,1817,74.6,86.7,.306,.383,.462,48.6,47.7,10.8,3.2,.425,18.6,30.5,.208
4205,2021,Arizona NCAA,.778,30.95,19.88,1791,1492,69.9,94.0,.268,.310,.491,50.3,46.9,15.0,11.4,.461,14.7,25.6,.185
4206,2021,Arizona State,.500,13.35,16.06,1296,1306,64.1,83.8,.293,.353,.424,51.1,63.2,13.1,6.3,.379,18.6,35.6,.208
4207,2021,Arkansas NCAA,.679,21.01,12.48,2305,2066,77.5,106.3,.361,.389,.558,42.9,43.2,10.1,6.3,.521,12.4,18.5,.265
4208,2021,Arkansas State,.429,-13.24,-9.01,1391,1101,64.4,101.7,.306,.334,.486,57.2,54.1,12.6,9.1,.454,19.1,37.2,.205
4209,2021,Arkansas-Pine Bluff,.143,-24.43,-9.33,1320,1637,77.1,81.1,.357,.315,.458,46.6,56.7,8.5,8.9,.418,21.8,28.2,.235
4210,2021,Army,.450,-15.44,-12.24,1185,1249,68.2,86.9,.318,.402,.487,48.7,58.3,8.7,6.2,.450,20.2,26.4,.220
4211,2021,Auburn,.208,4.59,11.71,1564,1735,74.8,87.1,.264,.281,.455,48.8,47.8,14.0,5.9,.417,17.2,31.1,.191
4212,2021,Austin Peay,.522,-2.09,-4.91,1469,1317,67.8,93.7,.289,.483,.491,53.0,56.4,12.4,7.5,.462,19.0,32.4,.194
4213,2021,Ball State,.560,0.95,1.15,1824,1829,74.8,95.6,.413,.323,.530,52.1,51.5,8.7,8.3,.489,19.4,29.7,.291
4214,2021,Baylor NCAA,.903,38.32,11.74,2539,1691,74.5,109.5,.299,.161,.541,64.1,63.0,12.6,13.6,.511,17.2,46.0,.213
4217,2021,Bellarmine,.227,-20.86,-6.46,1381,1698,74.5,83.8,.305,.304,.454,45.2,49.4,9.9,5.7,.407,18.5,26.2,.224
4218,2021,Belmont NCAA,.778,9.51,-1.27,1873,1582,68.0,102.0,.214,.418,.529,49.4,59.0,15.6,8.0,.508,16.4,32.9,.150
4219,2021,Binghamton,.313,-18.45,-13.38,863,944,69.7,77.4,.200,.254,.439,47.6,45.4,10.3,7.7,.421,21.0,26.9,.118
4220,2021,Boise State,.609,2.39,-0.52,1594,1440,75.2,92.2,.202,.237,.473,55.5,51.9,9.9,15.0,.451,16.5,34.0,.136
4221,2021,Boston College,.368,10.46,13.14,1295,1346,73.6,92.0,.223,.332,.476,48.9,52.5,11.9,5.1,.439,17.9,35.1,.174
4222,2021,Boston University,.800,-0.84,-12.31,984,812,66.8,98.1,.173,.328,.524,57.1,57.4,13.1,8.0,.507,18.6,35.2,.119
4223,2021,Bowling Green State,.724,10.61,1.92,2127,1875,73.6,98.8,.295,.372,.527,47.7,57.0,14.0,6.3,.492,15.9,25.4,.218
4224,2021,Bradley NCAA,.586,9.00,5.25,2050,1841,69.9,101.1,.273,.360,.520,52.6,54.3,9.2,13.7,.486,15.4,28.9,.202
4225,2021,Brigham Young NCAA,.760,15.18,5.98,1709,1421,68.1,100.4,.209,.347,.526,53.3,61.8,11.0,12.1,.501,17.6,31.1,.155
4226,2021,Bryant,.333,-24.94,-14.99,1212,1421,72.6,78.1,.239,.256,.453,51.3,55.3,10.3,6.8,.425,24.0,29.9,.159
4227,2021,Bucknell,.900,10.78,-4.32,706,555,70.9,99.6,.270,.258,.521,53.5,59.0,8.5,10.4,.481,12.1,19.8,.213
4228,2021,Buffalo,.625,4.72,0.10,1771,1660,74.0,99.2,.293,.295,.489,53.0,48.2,10.8,7.1,.453,14.5,37.2,.209
4229,2021,Butler,.150,-8.73,10.57,1144,1530,70.6,81.0,.261,.424,.465,42.0,49.1,10.1,5.5,.428,20.7,22.5,.189
4230,2021,Cal Poly,.542,-1.97,-0.47,1481,1517,69.0,88.0,.184,.279,.469,54.7,57.1,11.3,7.5,.440,18.6,34.3,.138
4231,2021,Cal State Bakersfield,.500,-4.63,-3.19,1080,1106,67.1,89.4,.261,.309,.480,47.5,54.9,11.5,9.1,.448,18.6,29.2,.184
4232,2021,Cal State Fullerton,.182,-10.66,-0.61,1248,1320,66.6,84.3,.263,.325,.468,52.3,61.6,10.5,10.2,.443,22.9,28.4,.167
4233,2021,California,.059,0.01,19.65,846,1180,68.5,72.6,.310,.285,.419,49.5,50.7,7.9,11.2,.378,24.8,32.6,.206
4234,2021,California Baptist,.963,5.91,-8.09,2100,1569,75.3,102.8,.250,.449,.542,53.4,74.8,11.9,13.4,.518,17.7,26.2,.176
4235,2021,Campbell,.696,-11.82,-19.69,1382,1203,66.8,88.0,.216,.352,.463,53.4,55.8,11.0,10.5,.444,17.5,32.2,.133
4236,2021,Canisius,.000,-32.13,-7.33,243,367,68.6,70.8,.235,.396,.408,32.7,59.3,9.6,6.2,.382,19.0,15.8,.142
4239,2021,Central Arkansas,.481,-12.95,-7.91,1479,1509,66.3,82.6,.382,.188,.441,56.8,47.6,9.7,6.1,.396,23.0,40.6,.249
4240,2021,Central Connecticut State,.222,-24.29,-16.51,1112,1252,73.9,83.6,.265,.385,.464,44.9,51.7,9.2,12.7,.423,19.1,25.4,.197
4241,2021,Central Florida NCAA,.762,15.27,8.03,1212,1060,67.8,85.2,.345,.199,.479,54.7,59.4,13.6,8.8,.446,22.1,35.3,.222
4242,2021,Central Michigan NCAA,.667,7.25,3.88,2097,2006,72.9,105.1,.232,.454,.564,50.2,49.3,9.9,6.0,.537,16.2,27.0,.179
4243,2021,Charleston Southern,.261,-28.25,-17.61,1335,1490,68.0,84.9,.288,.296,.480,47.1,49.1,8.0,7.7,.444,21.1,21.6,.203
4244,2021,Charlotte,.455,4.03,1.35,1662,1603,74.2,96.9,.375,.249,.508,50.7,42.1,7.3,7.0,.459,15.4,28.6,.279
4245,2021,Chattanooga,.583,-8.11,-9.36,1525,1495,71.7,88.2,.307,.361,.504,49.6,58.0,9.5,8.9,.470,21.7,28.0,.214
4246,2021,Chicago State,.000,-29.35,-6.78,685,1001,71.9,68.0,.323,.189,.402,45.2,47.2,8.9,5.3,.369,25.4,27.7,.188
4247,2021,Cincinnati,.333,1.92,6.54,1483,1594,71.3,85.8,.307,.271,.486,49.7,66.0,10.6,11.5,.448,21.4,29.7,.219
4248,2021,Clemson,.462,12.27,10.42,1837,1789,74.8,93.2,.286,.282,.486,54.3,47.8,10.1,6.4,.457,18.9,38.0,.189
4249,2021,Cleveland State,.609,0.71,-1.34,1473,1344,71.5,89.7,.351,.347,.477,50.0,51.7,13.8,6.5,.441,18.4,27.3,.231
4250,2021,Coastal Carolina,.167,-21.89,-7.08,1165,1269,72.2,89.7,.300,.253,.477,51.1,54.6,11.2,6.3,.447,23.0,36.9,.198
4251,2021,Colgate,.111,-27.21,-10.43,497,648,68.0,81.2,.184,.338,.452,42.0,49.2,7.0,7.1,.426,18.4,21.4,.130
4252,2021,College of Charleston,.400,-14.79,-5.94,986,1001,75.9,86.6,.299,.368,.427,44.9,42.9,11.9,9.4,.392,16.1,29.0,.193
4253,2021,Colorado,.522,18.37,15.96,1487,1357,68.0,94.6,.318,.309,.498,53.2,52.9,12.8,11.7,.469,19.0,32.5,.208
4254,2021,Colorado State,.714,8.48,0.85,1630,1278,70.7,108.6,.200,.329,.536,52.5,48.6,8.3,10.3,.511,12.3,23.3,.153
4255,2021,Connecticut NCAA,.933,38.87,9.57,2456,1577,72.9,111.8,.245,.300,.584,59.0,63.7,13.1,15.2,.564,16.2,35.3,.175
4256,2021,Coppin State,.133,-27.37,-12.63,767,988,72.7,70.4,.286,.416,.410,45.6,49.3,6.9,5.1,.383,24.9,29.8,.165
4257,2021,Creighton,.455,8.62,11.07,1367,1421,68.8,89.9,.206,.428,.494,49.3,61.2,8.4,6.4,.462,18.0,23.6,.160
4258,2021,Davidson,.348,-5.54,-1.45,1438,1532,70.5,88.7,.241,.405,.472,47.4,50.4,7.2,6.8,.444,16.7,24.8,.165
4261,2021,Dayton,.737,5.76,-2.55,1267,1109,69.1,95.9,.263,.294,.492,58.2,52.5,7.3,13.1,.465,17.3,37.6,.177
4262,2021,Delaware,.828,7.68,-2.90,2161,1754,73.3,101.2,.297,.281,.468,57.7,44.8,13.2,7.7,.425,14.8,45.1,.217
4263,2021,Delaware State,.200,-21.24,-15.24,870,899,70.9,81.8,.215,.319,.420,51.1,50.0,10.9,6.0,.390,19.6,36.3,.147
4264,2021,Denver,.304,-5.99,0.05,1652,1791,75.2,95.1,.354,.468,.524,46.7,55.9,7.2,4.9,.479,17.6,23.3,.268
4265,2021,DePaul,.583,11.78,8.62,1957,1881,81.5,99.5,.216,.379,.511,47.2,54.7,13.6,5.4,.481,14.9,30.6,.165
4266,2021,Detroit Mercy,.071,-14.38,1.12,804,1021,72.0,79.1,.325,.357,.454,41.7,55.9,12.0,3.4,.407,22.2,25.4,.233
4267,2021,Drake,.600,13.54,6.71,2292,2087,75.3,101.0,.264,.370,.567,54.6,71.7,10.5,10.7,.543,21.0,31.4,.189
4268,2021,Drexel NCAA,.609,-0.08,-3.51,1407,1328,65.4,93.1,.187,.330,.479,44.3,57.2,13.4,6.7,.451,14.3,29.5,.141
4269,2021,Duke,.750,12.90,-1.61,298,240,70.3,106.0,.223,.344,.546,61.3,56.0,7.5,4.6,.528,19.2,46.8,.150
4270,2021,Duquesne,.313,-8.11,-2.42,999,1090,70.9,86.7,.309,.383,.464,48.2,61.0,8.8,10.1,.427,18.0,27.7,.211
4271,2021,East Carolina,.364,1.19,5.33,1326,1417,73.8,81.7,.266,.295,.426,45.4,52.7,16.4,6.4,.395,17.9,32.4,.169
4272,2021,East Tennessee State,.200,-17.57,-8.26,1166,1274,71.2,80.9,.293,.357,.434,49.7,51.3,13.4,9.4,.399,20.5,32.2,.190
4273,2021,Eastern Illinois,.423,-4.37,-2.45,1686,1736,69.7,93.0,.278,.344,.512,47.3,60.4,12.7,5.7,.473,18.9,26.5,.212
4274,2021,Eastern Kentucky,.375,-8.63,0.25,1493,1706,72.6,85.8,.296,.329,.489,48.1,54.3,9.4,6.5,.445,21.6,28.6,.224
4275,2021,Eastern Michigan,.500,2.43,0.58,1281,1244,74.5,86.0,.293,.306,.456,51.2,47.4,11.6,7.6,.417,17.2,28.1,.205
4276,2021,Eastern Washington,.261,-15.20,-4.79,1435,1605,70.8,88.1,.270,.392,.499,47.4,55.1,12.0,7.8,.459,22.4,28.0,.209
4277,2021,Elon,.467,-2.00,-1.80,947,950,72.0,87.7,.303,.341,.483,45.7,53.4,11.8,7.2,.449,19.4,26.2,.207
4278,2021,Evansville,.261,-15.81,2.69,1257,1580,70.9,76.7,.364,.305,.451,46.0,54.2,9.2,8.8,.411,23.9,21.1,.237
4279,2021,Fairfield,.688,-7.29,-12.54,945,861,64.5,91.5,.203,.367,.496,48.8,65.2,11.4,11.4,.472,18.1,28.3,.143
4280,2021,Fairleigh Dickinson,.667,-14.72,-16.43,1446,1405,67.6,88.7,.232,.344,.498,49.1,55.2,9.8,7.9,.477,19.7,25.0,.153
4283,2021,Florida,.462,10.88,9.11,1872,1826,74.6,96.1,.295,.308,.495,52.3,40.1,8.6,3.9,.464,16.3,33.6,.201
4284,2021,Florida Atlantic,.500,-2.49,-2.30,1598,1498,76.6,94.8,.278,.404,.497,53.8,51.9,9.9,10.1,.474,19.9,37.2,.176
4285,2021,Florida Gulf Coast NCAA,.897,13.86,-6.77,2366,1632,73.1,111.6,.238,.548,.566,51.3,57.1,13.7,9.0,.544,12.7,20.8,.171
4286,2021,Florida International,.536,-6.62,-3.34,2064,1846,71.1,101.9,.293,.387,.514,52.5,53.0,10.5,4.9,.488,18.7,33.1,.195
4287,2021,Florida State NCAA,.526,15.39,15.91,1240,1250,71.5,90.1,.277,.271,.486,49.3,48.4,9.9,9.4,.448,17.9,29.3,.204
4288,2021,Fordham,.667,1.83,-2.56,1113,1034,65.6,94.2,.246,.433,.500,56.3,60.4,8.3,4.6,.471,18.8,35.3,.175
4289,2021,Fresno State,.607,9.84,2.73,2177,1978,74.4,103.1,.244,.333,.538,48.6,49.4,10.9,6.2,.512,14.0,25.5,.175
4290,2021,Furman,.440,-12.04,-5.85,1494,1409,63.7,93.3,.272,.365,.488,54.6,61.1,9.5,5.8,.463,22.3,36.4,.177
4291,2021,Gardner-Webb,.458,-19.38,-15.05,1528,1632,75.7,84.1,.225,.355,.436,48.0,46.8,15.6,9.0,.405,17.5,32.2,.155
4292,2021,George Mason,.136,-16.85,-2.94,1116,1422,68.0,74.1,.254,.381,.402,49.2,54.3,6.9,6.8,.360,20.9,31.1,.182
4293,2021,George Washington,.391,-3.16,-2.57,1290,1250,65.4,85.3,.229,.252,.438,49.0,60.9,13.3,9.3,.411,17.5,29.5,.150
4294,2021,Georgetown,.118,-1.85,10.62,856,1068,66.6,74.5,.197,.308,.408,51.2,48.1,11.1,11.7,.387,21.9,33.2,.120
4295,2021,Georgia NCAA,.750,24.09,13.27,1997,1694,74.5,94.9,.262,.228,.509,54.5,54.7,11.2,13.6,.476,19.0,34.8,.194
4296,2021,Georgia Southern,.458,-10.54,-9.44,1813,1552,77.5,97.5,.320,.314,.491,58.3,46.1,14.1,10.2,.449,21.2,41.1,.233
